split,layer,sample_idx,sample_name,label,clade,source_group,from_node,to_node,from_segment,to_segment,attention_mean,head_1,head_2,head_3,head_4
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,2,3,PA,HA,0.1250000298023224,0.1250000298023224,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,2,4,PA,NP,0.1250000298023224,0.1250000298023224,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,2,5,PA,NA,0.1250000298023224,0.1250000298023224,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,2,6,PA,MP,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,2,7,PA,NS,0.1250000298023224,0.1250000298023224,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,3,0,HA,PB2,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,3,1,HA,PB1,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,3,2,HA,PA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,3,4,HA,NP,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,3,5,HA,NA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,3,6,HA,MP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,3,7,HA,NS,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,4,0,NP,PB2,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,4,1,NP,PB1,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,4,2,NP,PA,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,4,3,NP,HA,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,4,5,NP,NA,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,4,6,NP,MP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,4,7,NP,NS,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,5,0,NA,PB2,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,5,1,NA,PB1,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,5,2,NA,PA,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,5,3,NA,HA,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,5,4,NA,NP,0.125,0.125,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,5,6,NA,MP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,5,7,NA,NS,0.1249999925494194,0.1249999925494194,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,6,0,MP,PB2,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,6,1,MP,PB1,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,6,2,MP,PA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,6,3,MP,HA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,6,4,MP,NP,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,6,5,MP,NA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,6,7,MP,NS,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,7,0,NS,PB2,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,7,1,NS,PB1,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,7,2,NS,PA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,7,3,NS,HA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,7,4,NS,NP,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,7,5,NS,NA,0.12499997764825821,0.12499997764825821,,,
train_internal,gat2,83,nonreassortant_H5N1_A1_fasta_A_Backyard_bird_Virginia_22-004415-001_2022,Non-Reassortant,2.3.4.4b,train,7,6,NS,MP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,0,1,PB2,PB1,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,0,2,PB2,PA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,0,3,PB2,HA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,0,4,PB2,NP,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,0,5,PB2,NA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,0,6,PB2,MP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,0,7,PB2,NS,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,1,0,PB1,PB2,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,1,2,PB1,PA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,1,3,PB1,HA,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,1,4,PB1,NP,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,1,5,PB1,NA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,1,6,PB1,MP,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,1,7,PB1,NS,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,2,0,PA,PB2,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,2,1,PA,PB1,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,2,3,PA,HA,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,2,4,PA,NP,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,2,5,PA,NA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,2,6,PA,MP,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,2,7,PA,NS,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,3,0,HA,PB2,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,3,1,HA,PB1,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,3,2,HA,PA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,3,4,HA,NP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,3,5,HA,NA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,3,6,HA,MP,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,3,7,HA,NS,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,4,0,NP,PB2,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,4,1,NP,PB1,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,4,2,NP,PA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,4,3,NP,HA,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,4,5,NP,NA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,4,6,NP,MP,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,4,7,NP,NS,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,5,0,NA,PB2,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,5,1,NA,PB1,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,5,2,NA,PA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,5,3,NA,HA,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,5,4,NA,NP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,5,6,NA,MP,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,5,7,NA,NS,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,6,0,MP,PB2,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,6,1,MP,PB1,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,6,2,MP,PA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,6,3,MP,HA,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,6,4,MP,NP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,6,5,MP,NA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,6,7,MP,NS,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,7,0,NS,PB2,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,7,1,NS,PB1,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,7,2,NS,PA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,7,3,NS,HA,0.125,0.125,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,7,4,NS,NP,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,7,5,NS,NA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,84,nonreassortant_H5N1_A1_fasta_20_7th_sep_A_Blue-winged_Teal_Florida_22-002578-009_2022,Non-Reassortant,2.3.4.4b,train,7,6,NS,MP,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,0,1,PB2,PB1,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,0,2,PB2,PA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,0,3,PB2,HA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,0,4,PB2,NP,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,0,5,PB2,NA,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,0,6,PB2,MP,0.12499997019767761,0.12499997019767761,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,0,7,PB2,NS,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,1,0,PB1,PB2,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,1,2,PB1,PA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,1,3,PB1,HA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,1,4,PB1,NP,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,1,5,PB1,NA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,1,6,PB1,MP,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,1,7,PB1,NS,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,2,0,PA,PB2,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,2,1,PA,PB1,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,2,3,PA,HA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,2,4,PA,NP,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,2,5,PA,NA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,2,6,PA,MP,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,2,7,PA,NS,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,3,0,HA,PB2,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,3,1,HA,PB1,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,3,2,HA,PA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,3,4,HA,NP,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,3,5,HA,NA,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,3,6,HA,MP,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,3,7,HA,NS,0.1250000149011612,0.1250000149011612,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,4,0,NP,PB2,0.1249999850988388,0.1249999850988388,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,4,1,NP,PB1,0.125,0.125,,,
train_internal,gat2,85,nonreassortant_H5N1_A1_fasta_A_Merganser_Pennsylvania_22-008909-005_2022,Non-Reassortant,2.3.4.4b,train,4,2,NP,PA,0.125,0.125,,,
